timestamp(s),base_x,base_y,base_z,FL_x,FL_y,FL_z,FR_x,FR_y,FR_z,RL_x,RL_y,RL_z,RR_x,RR_y,RR_z,FL_contact,FR_contact,RL_contact,RR_contact
32.6041,6.165,-0.3329,0.2906,6.3488,-0.228,0.0379,6.3597,-0.5069,0.0235,5.9366,-0.1913,0.0233,5.9034,-0.4104,0.0674,0,1,1,0
32.621,6.1745,-0.3332,0.2905,6.4007,-0.2351,0.0429,6.3604,-0.5069,0.0234,5.9374,-0.1914,0.0233,5.9207,-0.41,0.0706,0,1,1,0
32.6435,6.1843,-0.3333,0.2903,6.4384,-0.2447,0.0406,6.3612,-0.5069,0.0234,5.9383,-0.1914,0.0232,5.9369,-0.4101,0.0705,0,1,1,0
32.6631,6.1943,-0.3331,0.29,6.4642,-0.2542,0.0305,6.362,-0.5068,0.0234,5.9392,-0.1914,0.0232,5.953,-0.4108,0.0689,0,1,1,0
32.6841,6.2046,-0.3326,0.2895,6.474,-0.2578,0.0238,6.3628,-0.5068,0.0233,5.9402,-0.1914,0.0231,5.9684,-0.4119,0.0672,1,1,1,0
32.7048,6.2149,-0.332,0.2894,6.4745,-0.2577,0.0238,6.3637,-0.5067,0.0233,5.9412,-0.1914,0.023,5.9815,-0.4136,0.0644,1,1,1,0
32.7247,6.2251,-0.3315,0.2898,6.4751,-0.2576,0.0238,6.3645,-0.5066,0.0232,5.9421,-0.1914,0.023,5.9926,-0.4149,0.0607,1,1,1,0
32.7448,6.2352,-0.331,0.2904,6.4758,-0.2576,0.0237,6.3655,-0.5066,0.0232,5.9431,-0.1914,0.0229,6.0027,-0.4153,0.0563,1,1,1,0
32.7626,6.2453,-0.3307,0.2912,6.4765,-0.2576,0.0237,6.3664,-0.5066,0.0231,5.9441,-0.1914,0.0228,6.0128,-0.4144,0.0515,1,1,1,0
32.783,6.2553,-0.3306,0.2921,6.4773,-0.2577,0.0237,6.3673,-0.5065,0.023,5.9451,-0.1914,0.0227,6.0231,-0.4123,0.0464,1,1,1,0
32.8027,6.2655,-0.3307,0.2929,6.4782,-0.2577,0.0236,6.3682,-0.5066,0.023,5.9461,-0.1915,0.0227,6.0338,-0.4092,0.0412,1,1,1,0
32.823,6.2757,-0.3309,0.2937,6.479,-0.2578,0.0236,6.3691,-0.5066,0.0229,5.9471,-0.1915,0.0226,6.0446,-0.4055,0.0357,1,1,1,0
32.8445,6.2859,-0.3313,0.2943,6.4799,-0.2579,0.0236,6.3701,-0.5066,0.0229,5.9481,-0.1916,0.0225,6.0555,-0.4018,0.0298,1,1,1,0
32.8665,6.2961,-0.3319,0.2947,6.4808,-0.258,0.0235,6.371,-0.5066,0.0228,5.949,-0.1917,0.0224,6.0659,-0.3984,0.0233,1,1,1,1
32.8832,6.3063,-0.3326,0.295,6.4817,-0.2581,0.0235,6.3719,-0.5067,0.0227,5.95,-0.1918,0.0223,6.0669,-0.3984,0.0233,1,1,1,1
32.9067,6.3164,-0.3333,0.2954,6.4825,-0.2582,0.0234,6.3728,-0.5067,0.0226,5.951,-0.1918,0.0223,6.0678,-0.3984,0.0233,1,1,1,1
32.9264,6.3263,-0.3338,0.2956,6.4834,-0.2582,0.0234,6.3737,-0.5067,0.0226,5.9537,-0.1902,0.0222,6.0687,-0.3985,0.0232,1,1,1,1
32.9447,6.3358,-0.334,0.2955,6.4842,-0.2583,0.0233,6.3746,-0.5067,0.0225,5.9722,-0.183,0.027,6.0696,-0.3985,0.0231,1,1,0,1
32.963,6.3451,-0.3341,0.2952,6.485,-0.2583,0.0233,6.3951,-0.5182,0.0225,5.999,-0.17,0.0371,6.0704,-0.3985,0.0231,1,1,0,1
32.9837,6.3542,-0.3344,0.2946,6.4858,-0.2584,0.0232,6.454,-0.5388,0.0254,6.0279,-0.1566,0.0519,6.0713,-0.3984,0.023,1,0,0,1
33.0032,6.3634,-0.3348,0.294,6.4866,-0.2584,0.0231,6.5338,-0.553,0.0348,6.0577,-0.1474,0.0663,6.0721,-0.3985,0.023,1,0,0,1
33.025,6.3729,-0.3356,0.2934,6.4875,-0.2585,0.0231,6.6097,-0.5535,0.0482,6.0894,-0.1425,0.0771,6.073,-0.3985,0.0229,1,0,0,1
33.0438,6.3826,-0.3368,0.2928,6.4884,-0.2587,0.023,6.6708,-0.5458,0.0563,6.1245,-0.1408,0.0849,6.0738,-0.3986,0.0228,1,0,0,1
33.0641,6.3927,-0.3385,0.2919,6.4893,-0.2588,0.023,6.7177,-0.5368,0.0512,6.1615,-0.1427,0.0914,6.0747,-0.3987,0.0228,1,0,0,1
33.0842,6.4032,-0.3406,0.2906,6.4902,-0.259,0.0229,6.7523,-0.5288,0.033,6.1961,-0.1479,0.0956,6.0757,-0.3989,0.0227,1,0,0,1
33.1047,6.414,-0.343,0.2887,6.4911,-0.2592,0.0228,6.7646,-0.5267,0.0239,6.2243,-0.1543,0.0952,6.0766,-0.3991,0.0226,1,1,0,1
33.1221,6.4242,-0.3449,0.2876,6.492,-0.2593,0.0227,6.7646,-0.5267,0.0238,6.2445,-0.1607,0.0875,6.0776,-0.3993,0.0225,1,1,0,1
33.1436,6.434,-0.3462,0.2872,6.4929,-0.2595,0.0227,6.7648,-0.5268,0.0239,6.26,-0.167,0.0786,6.0785,-0.3993,0.0224,1,1,0,1
33.1647,6.4434,-0.3468,0.2874,6.4938,-0.2596,0.0226,6.7651,-0.5268,0.0239,6.2734,-0.1719,0.0718,6.0793,-0.3994,0.0224,1,1,0,1
33.1838,6.4527,-0.347,0.2878,6.4947,-0.2596,0.0225,6.7655,-0.5269,0.0239,6.2858,-0.1761,0.0668,6.0802,-0.3994,0.0223,1,1,0,1
33.2036,6.462,-0.347,0.2883,6.4956,-0.2597,0.0224,6.766,-0.5269,0.0239,6.2977,-0.1805,0.0624,6.081,-0.3993,0.0222,1,1,0,1
33.225,6.4714,-0.3467,0.289,6.4966,-0.2597,0.0224,6.7666,-0.5269,0.0238,6.3095,-0.1855,0.0572,6.0818,-0.3993,0.0221,1,1,0,1
33.2414,6.481,-0.3465,0.2896,6.4975,-0.2598,0.0223,6.7672,-0.5269,0.0238,6.3218,-0.1917,0.0501,6.0827,-0.3993,0.0221,1,1,0,1
33.2639,6.4908,-0.3462,0.29,6.4985,-0.2598,0.0222,6.7678,-0.5269,0.0238,6.3348,-0.1992,0.0399,6.0836,-0.3992,0.022,1,1,0,1
33.2899,6.5009,-0.346,0.2903,6.4995,-0.2599,0.0221,6.7685,-0.527,0.0238,6.3485,-0.208,0.0254,6.0845,-0.3992,0.0219,1,1,0,1
33.3087,6.5109,-0.3459,0.2903,6.5005,-0.26,0.022,6.7692,-0.527,0.0237,6.3505,-0.2086,0.0237,6.0853,-0.3992,0.0218,1,1,1,1
33.3231,6.5208,-0.3462,0.2908,6.5015,-0.2601,0.0219,6.7699,-0.5271,0.0237,6.3512,-0.2086,0.0236,6.0976,-0.397,0.0218,1,1,1,1
33.3421,6.5305,-0.3469,0.2915,6.5025,-0.2602,0.0219,6.7706,-0.5272,0.0237,6.3519,-0.2086,0.0236,6.1219,-0.3962,0.022,1,1,1,1
33.361,6.5401,-0.3477,0.292,6.5036,-0.2602,0.0218,6.7713,-0.5273,0.0237,6.3527,-0.2087,0.0235,6.1583,-0.3996,0.0226,1,1,1,0
33.3839,6.5494,-0.3485,0.292,6.5284,-0.2578,0.0219,6.772,-0.5273,0.0236,6.3534,-0.2088,0.0235,6.2044,-0.4084,0.0267,1,1,1,0
33.4038,6.5586,-0.3492,0.2916,6.5769,-0.2525,0.0221,6.7726,-0.5274,0.0236,6.3541,-0.2088,0.0235,6.2491,-0.4182,0.0375,1,1,1,0
33.422,6.5678,-0.3499,0.2912,6.6366,-0.2473,0.0261,6.7733,-0.5274,0.0235,6.3549,-0.2089,0.0234,6.2845,-0.4251,0.0512,0,1,1,0
33.444,6.5772,-0.3506,0.291,6.7108,-0.2438,0.0322,6.774,-0.5275,0.0235,6.3557,-0.209,0.0234,6.3098,-0.4284,0.0627,0,1,1,0
33.463,6.5866,-0.3511,0.2909,6.7774,-0.2465,0.0403,6.7747,-0.5275,0.0235,6.3565,-0.209,0.0233,6.3285,-0.4289,0.0695,0,1,1,0
33.4838,6.5962,-0.3514,0.2908,6.8285,-0.2544,0.0442,6.7755,-0.5275,0.0234,6.3573,-0.209,0.0233,6.3447,-0.4285,0.072,0,1,1,0
33.5027,6.606,-0.3513,0.2906,6.8654,-0.2647,0.0401,6.7763,-0.5275,0.0234,6.3582,-0.2091,0.0232,6.3605,-0.4285,0.0713,0,1,1,0
33.5232,6.6162,-0.351,0.2902,6.8901,-0.2747,0.0277,6.7771,-0.5274,0.0233,6.3591,-0.2091,0.0231,6.3765,-0.4289,0.0694,0,1,1,0
33.5444,6.6267,-0.3505,0.2898,6.8962,-0.2768,0.0238,6.7779,-0.5274,0.0233,6.3601,-0.2091,0.0231,6.3918,-0.4295,0.0675,1,1,1,0
33.5636,6.637,-0.3499,0.2898,6.8967,-0.2767,0.0238,6.7788,-0.5273,0.0232,6.3611,-0.2091,0.023,6.4046,-0.4305,0.0641,1,1,1,0
33.5808,6.6473,-0.3493,0.2902,6.8973,-0.2766,0.0238,6.7797,-0.5272,0.0232,6.3621,-0.209,0.0229,6.4156,-0.4311,0.06,1,1,1,0
33.6032,6.6574,-0.3488,0.291,6.898,-0.2766,0.0238,6.7806,-0.5272,0.0231,6.3631,-0.2091,0.0229,6.4256,-0.4306,0.0552,1,1,1,0
33.6241,6.6675,-0.3486,0.2918,6.8988,-0.2766,0.0237,6.7815,-0.5272,0.0231,6.3641,-0.2091,0.0228,6.4354,-0.4289,0.0501,1,1,1,0
33.6439,6.6777,-0.3485,0.2927,6.8996,-0.2767,0.0237,6.7825,-0.5272,0.023,6.365,-0.2091,0.0227,6.4455,-0.4259,0.0447,1,1,1,0
33.6652,6.6878,-0.3486,0.2936,6.9004,-0.2767,0.0236,6.7834,-0.5272,0.0229,6.366,-0.2091,0.0226,6.4558,-0.4221,0.039,1,1,1,0
33.684,6.698,-0.349,0.2943,6.9013,-0.2768,0.0236,6.7843,-0.5272,0.0229,6.367,-0.2092,0.0226,6.4663,-0.4181,0.033,1,1,1,0
33.7068,6.7083,-0.3495,0.2948,6.9022,-0.2769,0.0236,6.7852,-0.5273,0.0228,6.368,-0.2093,0.0225,6.4767,-0.4142,0.0265,1,1,1,0
33.7267,6.7185,-0.3501,0.2952,6.903,-0.277,0.0235,6.7861,-0.5273,0.0227,6.369,-0.2094,0.0224,6.4813,-0.4129,0.0233,1,1,1,1
33.7443,6.7286,-0.3509,0.2955,6.9039,-0.2771,0.0235,6.787,-0.5273,0.0226,6.3699,-0.2095,0.0223,6.4822,-0.413,0.0233,1,1,1,1
33.7619,6.7386,-0.3515,0.2958,6.9048,-0.2772,0.0234,6.788,-0.5274,0.0226,6.3709,-0.2095,0.0222,6.4832,-0.413,0.0232,1,1,1,1
33.7838,6.7482,-0.3519,0.2959,6.9056,-0.2773,0.0234,6.7888,-0.5274,0.0225,6.3837,-0.2044,0.0249,6.4841,-0.413,0.0232,1,1,0,1
33.8034,6.7577,-0.3521,0.2957,6.9064,-0.2773,0.0233,6.7963,-0.5326,0.0224,6.4078,-0.1929,0.0326,6.4849,-0.413,0.0231,1,1,0,1
33.824,6.7668,-0.3523,0.2951,6.9072,-0.2774,0.0233,6.8421,-0.5506,0.0227,6.435,-0.1789,0.0457,6.4857,-0.413,0.023,1,1,0,1
33.8452,6.776,-0.3527,0.2945,6.908,-0.2774,0.0232,6.916,-0.5681,0.0285,6.4631,-0.1679,0.0605,6.4866,-0.413,0.023,1,0,0,1
33.8637,6.7854,-0.3534,0.2939,6.9088,-0.2775,0.0232,6.995,-0.5736,0.0406,6.4928,-0.1616,0.0726,6.4874,-0.413,0.0229,1,0,0,1
33.8852,6.795,-0.3545,0.2933,6.9097,-0.2776,0.0231,7.0624,-0.5684,0.0518,6.5257,-0.159,0.0812,6.4883,-0.4131,0.0228,1,0,0,1
33.9031,6.805,-0.356,0.2926,6.9106,-0.2778,0.023,7.1146,-0.5597,0.0528,6.5618,-0.1597,0.0882,6.4892,-0.4132,0.0228,1,0,0,1
33.9242,6.8153,-0.358,0.2914,6.9115,-0.2779,0.023,7.1539,-0.5516,0.0401,6.5975,-0.1639,0.0937,6.4901,-0.4134,0.0227,1,0,0,1
33.944,6.826,-0.3603,0.2897,6.9124,-0.2781,0.0229,7.1772,-0.5467,0.024,6.6284,-0.1703,0.0955,6.4911,-0.4136,0.0226,1,1,0,1
33.9632,6.8364,-0.3625,0.2882,6.9133,-0.2783,0.0228,7.178,-0.547,0.0238,6.651,-0.1769,0.0903,6.492,-0.4138,0.0225,1,1,0,1
33.9837,6.8463,-0.364,0.2877,6.9142,-0.2784,0.0227,7.1781,-0.5471,0.0239,6.6681,-0.1833,0.0819,6.4929,-0.4139,0.0225,1,1,0,1
34.0042,6.8558,-0.3648,0.2878,6.9151,-0.2785,0.0227,7.1784,-0.5471,0.0239,6.6827,-0.1882,0.075,6.4938,-0.4139,0.0224,1,1,0,1
34.0279,6.8651,-0.3651,0.2882,6.916,-0.2786,0.0226,7.1788,-0.5471,0.0239,6.6958,-0.1919,0.0702,6.4946,-0.4139,0.0223,1,1,0,1
34.0429,6.8743,-0.3651,0.2888,6.9169,-0.2787,0.0225,7.1793,-0.5471,0.0239,6.7083,-0.1953,0.0664,6.4954,-0.4139,0.0222,1,1,0,1
34.0637,6.8836,-0.365,0.2894,6.9178,-0.2787,0.0224,7.1798,-0.5471,0.0239,6.7206,-0.1993,0.0624,6.4962,-0.4139,0.0222,1,1,0,1
